,k,B,Q
0,0.001227184630308513,-179109.2545980746,-1281.4711597398978
1,0.0012297643796647952,-346897.0864667444,-2845.030155093075
2,0.0012323495520899276,-346897.0864667444,-2845.030155093075
3,0.0012349401589841161,-346897.0864667444,-2845.030155093075
4,0.0012375362117715326,-346897.0864667444,-2845.030155093075
5,0.0012401377219003645,-346897.0864667444,-2845.030155093075
6,0.001242744700842865,-346897.0864667444,-2845.030155093075
7,0.001245357160095404,-346897.0864667444,-2845.030155093075
8,0.001247975111178519,-346897.0864667444,-2845.030155093075
9,0.0012505985656369653,-346897.0864667444,-2845.030155093075
10,0.0012532275350397677,-346897.0864667444,-2845.030155093075
11,0.00125586203098027,-346897.0864667444,-2845.030155093075
12,0.0012585020650761882,-346897.0864667444,-2845.030155093075
13,0.0012611476489696606,-346897.0864667444,-2845.030155093075
14,0.0012637987943272986,-346897.0864667444,-2845.030155093075
15,0.0012664555128402391,-346897.0864667444,-2845.030155093075
16,0.0012691178162241962,-346897.0864667444,-2845.030155093075
17,0.0012717857162195118,-346897.0864667444,-2845.030155093075
18,0.0012744592245912082,-346897.0864667444,-2845.030155093075
19,0.0012771383531290398,-346897.0864667444,-2845.030155093075
20,0.0012798231136475452,-346897.0864667444,-2845.030155093075
21,0.0012825135179860986,-346897.0864667444,-2845.030155093075
22,0.0012852095780089632,-346897.0864667444,-2845.030155093075
23,0.0012879113056053426,-346897.0864667444,-2845.030155093075
24,0.0012906187126894334,-346897.0864667444,-2845.030155093075
25,0.0012933318112004783,-346897.0864667444,-2845.030155093075
26,0.0012960506131028176,-346897.0864667444,-2845.030155093075
27,0.0012987751303859436,-346897.0864667444,-2845.030155093075
28,0.0013015053750645516,-346897.0864667444,-2845.030155093075
29,0.0013042413591785942,-346897.0864667444,-2845.030155093075
30,0.0013069830947933343,-346897.0864667444,-2845.030155093075
31,0.0013097305939993975,-346897.0864667444,-2845.030155093075
32,0.0013124838689128262,-346897.0864667444,-2845.030155093075
33,0.001315242931675133,-346897.0864667444,-2845.030155093075
34,0.0013180077944533537,-346897.0864667444,-2845.030155093075
35,0.0013207784694401013,-346897.0864667444,-2845.030155093075
36,0.0013235549688536195,-346897.0864667444,-2845.030155093075
37,0.0013263373049378375,-346897.0864667444,-2845.030155093075
38,0.0013291254899624226,-346897.0864667444,-2845.030155093075
39,0.0013319195362228354,-346897.0864667444,-2845.030155093075
40,0.0013347194560403837,-346897.0864667444,-2845.030155093075
41,0.0013375252617622763,-346897.0864667444,-2845.030155093075
42,0.0013403369657616784,-346897.0864667444,-2845.030155093075
43,0.0013431545804377656,-346897.0864667444,-2845.030155093075
44,0.0013459781182157782,-346897.0864667444,-2845.030155093075
45,0.0013488075915470772,-346897.0864667444,-2845.030155093075
46,0.0013516430129091978,-346897.0864667444,-2845.030155093075
47,0.0013544843948059056,-346897.0864667444,-2845.030155093075
48,0.001357331749767251,-346897.0864667444,-2845.030155093075
49,0.0013601850903496246,-346897.0864667444,-2845.030155093075
50,0.0013630444291358125,-346897.0864667444,-2845.030155093075
51,0.0013659097787350526,-346897.0864667444,-2845.030155093075
52,0.0013687811517830888,-346897.0864667444,-2845.030155093075
53,0.001371658560942228,-346897.0864667444,-2845.030155093075
54,0.0013745420189013949,-346897.0864667444,-2845.030155093075
55,0.001377431538376189,-346897.0864667444,-2845.030155093075
56,0.00138032713210894,-346897.0864667444,-2845.030155093075
