,k,B,Q
0,0.001227184630308513,-20874.232037717284,-945.0606403649903
1,0.0012297643796647952,-18525.7615051405,-878.103142434045
2,0.0012323495520899276,-18525.7615051405,-878.103142434045
3,0.0012349401589841161,-18525.7615051405,-878.103142434045
4,0.0012375362117715326,-18525.7615051405,-878.103142434045
5,0.0012401377219003645,-18525.7615051405,-878.103142434045
6,0.001242744700842865,-18525.7615051405,-878.103142434045
7,0.001245357160095404,-18525.7615051405,-878.103142434045
8,0.001247975111178519,-18525.7615051405,-878.103142434045
9,0.0012505985656369653,-18525.7615051405,-878.103142434045
10,0.0012532275350397677,-18525.7615051405,-878.103142434045
11,0.00125586203098027,-18525.7615051405,-878.103142434045
12,0.0012585020650761882,-29655.8770747008,-1630.6799999871112
13,0.0012611476489696606,-29655.8770747008,-1630.6799999871112
14,0.0012637987943272986,-29655.8770747008,-1630.6799999871112
15,0.0012664555128402391,-29655.8770747008,-1630.6799999871112
16,0.0012691178162241962,-29655.8770747008,-1630.6799999871112
17,0.0012717857162195118,-29655.8770747008,-1630.6799999871112
18,0.0012744592245912082,-29655.8770747008,-1630.6799999871112
19,0.0012771383531290398,-29655.8770747008,-1630.6799999871112
20,0.0012798231136475452,-29655.8770747008,-1630.6799999871112
21,0.0012825135179860986,-29655.8770747008,-1630.6799999871112
22,0.0012852095780089632,-29655.8770747008,-1630.6799999871112
23,0.0012879113056053426,-29655.8770747008,-1630.6799999871112
24,0.0012906187126894334,-29655.8770747008,-1630.6799999871112
25,0.0012933318112004783,-29655.8770747008,-1630.6799999871112
26,0.0012960506131028176,-29655.8770747008,-1630.6799999871112
27,0.0012987751303859436,-29655.8770747008,-1630.6799999871112
28,0.0013015053750645516,-29655.8770747008,-1630.6799999871112
29,0.0013042413591785942,-29655.8770747008,-1630.6799999871112
30,0.0013069830947933343,-29655.8770747008,-1630.6799999871112
31,0.0013097305939993975,-29655.8770747008,-1630.6799999871112
32,0.0013124838689128262,-29655.8770747008,-1630.6799999871112
33,0.001315242931675133,-29655.8770747008,-1630.6799999871112
34,0.0013180077944533537,-29655.8770747008,-1630.6799999871112
35,0.0013207784694401013,-29655.8770747008,-1630.6799999871112
36,0.0013235549688536195,-29655.8770747008,-1630.6799999871112
37,0.0013263373049378375,-29655.8770747008,-1630.6799999871112
38,0.0013291254899624226,-29655.8770747008,-1630.6799999871112
39,0.0013319195362228354,-29655.8770747008,-1630.6799999871112
40,0.0013347194560403837,-29655.8770747008,-1630.6799999871112
41,0.0013375252617622763,-29655.8770747008,-1630.6799999871112
42,0.0013403369657616784,-29655.8770747008,-1630.6799999871112
43,0.0013431545804377656,-29655.8770747008,-1630.6799999871112
44,0.0013459781182157782,-29655.8770747008,-1630.6799999871112
45,0.0013488075915470772,-29655.8770747008,-1630.6799999871112
46,0.0013516430129091978,-29655.8770747008,-1630.6799999871112
47,0.0013544843948059056,-29655.8770747008,-1630.6799999871112
48,0.001357331749767251,-29655.8770747008,-1630.6799999871112
49,0.0013601850903496246,-29655.8770747008,-1630.6799999871112
50,0.0013630444291358125,-29655.8770747008,-1630.6799999871112
51,0.0013659097787350526,-29655.8770747008,-1630.6799999871112
52,0.0013687811517830888,-29655.8770747008,-1630.6799999871112
53,0.001371658560942228,-29655.8770747008,-1630.6799999871112
54,0.0013745420189013949,-29655.8770747008,-1630.6799999871112
55,0.001377431538376189,-29655.8770747008,-1630.6799999871112
56,0.00138032713210894,-29655.8770747008,-1630.6799999871112
57,0.0013832288128687639,-29655.8770747008,-1630.6799999871112
58,0.0013861365934516197,-29655.8770747008,-1630.6799999871112
59,0.0013890504866803655,-29655.8770747008,-1630.6799999871112
60,0.0013919705054048154,-29655.8770747008,-1630.6799999871112
61,0.001394896662501796,-29655.8770747008,-1630.6799999871112
62,0.001397828970875203,-29655.8770747008,-1630.6799999871112
63,0.0014007674434560584,-29655.8770747008,-1630.6799999871112
64,0.0014037120932025673,-29655.8770747008,-1630.6799999871112
65,0.0014066629331001754,-29655.8770747008,-1630.6799999871112
66,0.0014096199761616257,-29655.8770747008,-1630.6799999871112
67,0.001412583235427016,-29655.8770747008,-1630.6799999871112
68,0.001415552723963857,-29655.8770747008,-1630.6799999871112
69,0.0014185284548671297,-29655.8770747008,-1630.6799999871112
70,0.0014215104412593422,-29655.8770747008,-1630.6799999871112
71,0.001424498696290589,-29655.8770747008,-1630.6799999871112
72,0.001427493233138608,-29655.8770747008,-1630.6799999871112
73,0.0014304940650088388,-29655.8770747008,-1630.6799999871112
74,0.0014335012051344817,-29655.8770747008,-1630.6799999871112
75,0.0014365146667765548,-29655.8770747008,-1630.6799999871112
76,0.0014395344632239532,-29655.8770747008,-1630.6799999871112
77,0.0014425606077935079,-29655.8770747008,-1630.6799999871112
78,0.0014455931138300435,-29655.8770747008,-1630.6799999871112
79,0.001448631994706438,-29655.8770747008,-1630.6799999871112
80,0.0014516772638236818,-29655.8770747008,-1630.6799999871112
81,0.0014547289346109357,-29655.8770747008,-1630.6799999871112
82,0.0014577870205255915,-29655.8770747008,-1630.6799999871112
83,0.0014608515350533304,-29655.8770747008,-1630.6799999871112
84,0.001463922491708183,-29655.8770747008,-1630.6799999871112
85,0.0014669999040325882,-29655.8770747008,-1630.6799999871112
86,0.001470083785597454,-29655.8770747008,-1630.6799999871112
87,0.0014731741500022162,-29655.8770747008,-1630.6799999871112
88,0.0014762710108748994,-29655.8770747008,-1630.6799999871112
89,0.0014793743818721766,-29655.8770747008,-1630.6799999871112
90,0.0014824842766794286,-29655.8770747008,-1630.6799999871112
91,0.0014856007090108061,-29655.8770747008,-1630.6799999871112
92,0.0014887236926092893,-29655.8770747008,-1630.6799999871112
93,0.0014918532412467476,-29655.8770747008,-1630.6799999871112
94,0.0014949893687240018,-29655.8770747008,-1630.6799999871112
95,0.0014981320888708847,-29655.8770747008,-1630.6799999871112
96,0.0015012814155463009,-29655.8770747008,-1630.6799999871112
97,0.0015044373626382892,-29655.8770747008,-1630.6799999871112
98,0.0015075999440640835,-29655.8770747008,-1630.6799999871112
99,0.0015107691737701737,-29655.8770747008,-1630.6799999871112
