,k,B,Q
0,0.001227184630308513,-139348.5018424452,-6443.9379613099345
1,0.0012297643796647952,-126849.16004885272,-7402.922340262926
2,0.0012323495520899276,-126849.16004885272,-7402.922340262926
3,0.0012349401589841161,-126849.16004885272,-7402.922340262926
4,0.0012375362117715326,-126849.16004885272,-7402.922340262926
5,0.0012401377219003645,-126849.16004885272,-7402.922340262926
6,0.001242744700842865,-126849.16004885272,-7402.922340262926
7,0.001245357160095404,-126849.16004885272,-7402.922340262926
8,0.001247975111178519,-126849.16004885272,-7402.922340262926
9,0.0012505985656369653,-126849.16004885272,-7402.922340262926
10,0.0012532275350397677,-126849.16004885272,-7402.922340262926
11,0.00125586203098027,-126849.16004885272,-7402.922340262926
12,0.0012585020650761882,-107238.63585412226,-7349.589000898097
13,0.0012611476489696606,-107238.63585412226,-7349.589000898097
14,0.0012637987943272986,-107238.63585412226,-7349.589000898097
15,0.0012664555128402391,-107238.63585412226,-7349.589000898097
16,0.0012691178162241962,-107238.63585412226,-7349.589000898097
17,0.0012717857162195118,-107238.63585412226,-7349.589000898097
18,0.0012744592245912082,-107238.63585412226,-7349.589000898097
19,0.0012771383531290398,-107238.63585412226,-7349.589000898097
20,0.0012798231136475452,-107238.63585412226,-7349.589000898097
21,0.0012825135179860986,-107238.63585412226,-7349.589000898097
22,0.0012852095780089632,-107238.63585412226,-7349.589000898097
23,0.0012879113056053426,-107238.63585412226,-7349.589000898097
24,0.0012906187126894334,-107238.63585412226,-7349.589000898097
25,0.0012933318112004783,-107238.63585412226,-7349.589000898097
26,0.0012960506131028176,-107238.63585412226,-7349.589000898097
27,0.0012987751303859436,-107238.63585412226,-7349.589000898097
28,0.0013015053750645516,-107238.63585412226,-7349.589000898097
29,0.0013042413591785942,-107238.63585412226,-7349.589000898097
30,0.0013069830947933343,-107238.63585412226,-7349.589000898097
31,0.0013097305939993975,-107238.63585412226,-7349.589000898097
32,0.0013124838689128262,-107238.63585412226,-7349.589000898097
33,0.001315242931675133,-107238.63585412226,-7349.589000898097
34,0.0013180077944533537,-107238.63585412226,-7349.589000898097
35,0.0013207784694401013,-107238.63585412226,-7349.589000898097
36,0.0013235549688536195,-107238.63585412226,-7349.589000898097
37,0.0013263373049378375,-107238.63585412226,-7349.589000898097
38,0.0013291254899624226,-107238.63585412226,-7349.589000898097
39,0.0013319195362228354,-107238.63585412226,-7349.589000898097
40,0.0013347194560403837,-107238.63585412226,-7349.589000898097
41,0.0013375252617622763,-107238.63585412226,-7349.589000898097
42,0.0013403369657616784,-107238.63585412226,-7349.589000898097
43,0.0013431545804377656,-107238.63585412226,-7349.589000898097
44,0.0013459781182157782,-107238.63585412226,-7349.589000898097
45,0.0013488075915470772,-107238.63585412226,-7349.589000898097
46,0.0013516430129091978,-107238.63585412226,-7349.589000898097
47,0.0013544843948059056,-107238.63585412226,-7349.589000898097
48,0.001357331749767251,-107238.63585412226,-7349.589000898097
49,0.0013601850903496246,-107238.63585412226,-7349.589000898097
