,k,B,Q
0,0.001227184630308513,-451801.25850018335,-9300.549245738373
1,0.0012297643796647952,-452063.3524347807,-11274.301402938867
2,0.0012323495520899276,-452063.3524347807,-11274.301402938867
3,0.0012349401589841161,-452063.3524347807,-11274.301402938867
4,0.0012375362117715326,-452063.3524347807,-11274.301402938867
5,0.0012401377219003645,-452063.3524347807,-11274.301402938867
6,0.001242744700842865,-452063.3524347807,-11274.301402938867
7,0.001245357160095404,-452063.3524347807,-11274.301402938867
8,0.001247975111178519,-452063.3524347807,-11274.301402938867
9,0.0012505985656369653,-452063.3524347807,-11274.301402938867
10,0.0012532275350397677,-452063.3524347807,-11274.301402938867
11,0.00125586203098027,-452063.3524347807,-11274.301402938867
12,0.0012585020650761882,-452063.3524347807,-11274.301402938867
13,0.0012611476489696606,-452063.3524347807,-11274.301402938867
14,0.0012637987943272986,-452063.3524347807,-11274.301402938867
15,0.0012664555128402391,-452063.3524347807,-11274.301402938867
16,0.0012691178162241962,-452063.3524347807,-11274.301402938867
17,0.0012717857162195118,-452063.3524347807,-11274.301402938867
18,0.0012744592245912082,-452063.3524347807,-11274.301402938867
19,0.0012771383531290398,-452063.3524347807,-11274.301402938867
20,0.0012798231136475452,-452063.3524347807,-11274.301402938867
21,0.0012825135179860986,-452063.3524347807,-11274.301402938867
22,0.0012852095780089632,-452063.3524347807,-11274.301402938867
23,0.0012879113056053426,-452063.3524347807,-11274.301402938867
24,0.0012906187126894334,-452063.3524347807,-11274.301402938867
25,0.0012933318112004783,-452063.3524347807,-11274.301402938867
26,0.0012960506131028176,-452063.3524347807,-11274.301402938867
27,0.0012987751303859436,-452063.3524347807,-11274.301402938867
28,0.0013015053750645516,-452063.3524347807,-11274.301402938867
29,0.0013042413591785942,-452063.3524347807,-11274.301402938867
30,0.0013069830947933343,-452063.3524347807,-11274.301402938867
31,0.0013097305939993975,-452063.3524347807,-11274.301402938867
32,0.0013124838689128262,-452063.3524347807,-11274.301402938867
33,0.001315242931675133,-452063.3524347807,-11274.301402938867
34,0.0013180077944533537,-452063.3524347807,-11274.301402938867
35,0.0013207784694401013,-452063.3524347807,-11274.301402938867
36,0.0013235549688536195,-452063.3524347807,-11274.301402938867
37,0.0013263373049378375,-452063.3524347807,-11274.301402938867
38,0.0013291254899624226,-452063.3524347807,-11274.301402938867
39,0.0013319195362228354,-452063.3524347807,-11274.301402938867
40,0.0013347194560403837,-452063.3524347807,-11274.301402938867
41,0.0013375252617622763,-452063.3524347807,-11274.301402938867
42,0.0013403369657616784,-452063.3524347807,-11274.301402938867
43,0.0013431545804377656,-452063.3524347807,-11274.301402938867
44,0.0013459781182157782,-452063.3524347807,-11274.301402938867
45,0.0013488075915470772,-452063.3524347807,-11274.301402938867
46,0.0013516430129091978,-452063.3524347807,-11274.301402938867
47,0.0013544843948059056,-452063.3524347807,-11274.301402938867
48,0.001357331749767251,-452063.3524347807,-11274.301402938867
49,0.0013601850903496246,-452063.3524347807,-11274.301402938867
50,0.0013630444291358125,-452063.3524347807,-11274.301402938867
51,0.0013659097787350526,-452063.3524347807,-11274.301402938867
52,0.0013687811517830888,-452063.3524347807,-11274.301402938867
53,0.001371658560942228,-452063.3524347807,-11274.301402938867
54,0.0013745420189013949,-452063.3524347807,-11274.301402938867
55,0.001377431538376189,-452063.3524347807,-11274.301402938867
56,0.00138032713210894,-452063.3524347807,-11274.301402938867
57,0.0013832288128687639,-452063.3524347807,-11274.301402938867
58,0.0013861365934516197,-452063.3524347807,-11274.301402938867
59,0.0013890504866803655,-452063.3524347807,-11274.301402938867
60,0.0013919705054048154,-452063.3524347807,-11274.301402938867
61,0.001394896662501796,-452063.3524347807,-11274.301402938867
62,0.001397828970875203,-452063.3524347807,-11274.301402938867
63,0.0014007674434560584,-452063.3524347807,-11274.301402938867
64,0.0014037120932025673,-452063.3524347807,-11274.301402938867
65,0.0014066629331001754,-452063.3524347807,-11274.301402938867
66,0.0014096199761616257,-452063.3524347807,-11274.301402938867
67,0.001412583235427016,-452063.3524347807,-11274.301402938867
68,0.001415552723963857,-452063.3524347807,-11274.301402938867
69,0.0014185284548671297,-452063.3524347807,-11274.301402938867
70,0.0014215104412593422,-452063.3524347807,-11274.301402938867
71,0.001424498696290589,-452063.3524347807,-11274.301402938867
72,0.001427493233138608,-452063.3524347807,-11274.301402938867
