,k,B,Q
0,0.001227184630308513,244365.8085098944,4354.283346029067
1,0.0012297643796647952,165373.33965251007,3541.6178145175486
2,0.0012323495520899276,165373.33965251007,3541.6178145175486
3,0.0012349401589841161,165373.33965251007,3541.6178145175486
4,0.0012375362117715326,165373.33965251007,3541.6178145175486
5,0.0012401377219003645,165373.33965251007,3541.6178145175486
6,0.001242744700842865,165373.33965251007,3541.6178145175486
7,0.001245357160095404,165373.33965251007,3541.6178145175486
8,0.001247975111178519,165373.33965251007,3541.6178145175486
9,0.0012505985656369653,165373.33965251007,3541.6178145175486
10,0.0012532275350397677,165373.33965251007,3541.6178145175486
11,0.00125586203098027,165373.33965251007,3541.6178145175486
12,0.0012585020650761882,92665.96478133962,2286.2283550299326
13,0.0012611476489696606,92665.96478133962,2286.2283550299326
14,0.0012637987943272986,92665.96478133962,2286.2283550299326
15,0.0012664555128402391,92665.96478133962,2286.2283550299326
16,0.0012691178162241962,92665.96478133962,2286.2283550299326
17,0.0012717857162195118,92665.96478133962,2286.2283550299326
18,0.0012744592245912082,92665.96478133962,2286.2283550299326
19,0.0012771383531290398,92665.96478133962,2286.2283550299326
20,0.0012798231136475452,92665.96478133962,2286.2283550299326
21,0.0012825135179860986,92665.96478133962,2286.2283550299326
22,0.0012852095780089632,92665.96478133962,2286.2283550299326
23,0.0012879113056053426,92665.96478133962,2286.2283550299326
24,0.0012906187126894334,92665.96478133962,2286.2283550299326
25,0.0012933318112004783,92665.96478133962,2286.2283550299326
26,0.0012960506131028176,92665.96478133962,2286.2283550299326
27,0.0012987751303859436,92665.96478133962,2286.2283550299326
28,0.0013015053750645516,92665.96478133962,2286.2283550299326
29,0.0013042413591785942,92665.96478133962,2286.2283550299326
30,0.0013069830947933343,92665.96478133962,2286.2283550299326
31,0.0013097305939993975,92665.96478133962,2286.2283550299326
32,0.0013124838689128262,92665.96478133962,2286.2283550299326
33,0.001315242931675133,92665.96478133962,2286.2283550299326
34,0.0013180077944533537,92665.96478133962,2286.2283550299326
35,0.0013207784694401013,92665.96478133962,2286.2283550299326
36,0.0013235549688536195,92665.96478133962,2286.2283550299326
37,0.0013263373049378375,92665.96478133962,2286.2283550299326
38,0.0013291254899624226,92665.96478133962,2286.2283550299326
39,0.0013319195362228354,92665.96478133962,2286.2283550299326
40,0.0013347194560403837,92665.96478133962,2286.2283550299326
41,0.0013375252617622763,92665.96478133962,2286.2283550299326
42,0.0013403369657616784,92665.96478133962,2286.2283550299326
43,0.0013431545804377656,92665.96478133962,2286.2283550299326
44,0.0013459781182157782,92665.96478133962,2286.2283550299326
45,0.0013488075915470772,92665.96478133962,2286.2283550299326
46,0.0013516430129091978,92665.96478133962,2286.2283550299326
47,0.0013544843948059056,92665.96478133962,2286.2283550299326
48,0.001357331749767251,92665.96478133962,2286.2283550299326
49,0.0013601850903496246,92665.96478133962,2286.2283550299326
50,0.0013630444291358125,92665.96478133962,2286.2283550299326
51,0.0013659097787350526,92665.96478133962,2286.2283550299326
52,0.0013687811517830888,92665.96478133962,2286.2283550299326
53,0.001371658560942228,92665.96478133962,2286.2283550299326
54,0.0013745420189013949,92665.96478133962,2286.2283550299326
55,0.001377431538376189,92665.96478133962,2286.2283550299326
56,0.00138032713210894,92665.96478133962,2286.2283550299326
57,0.0013832288128687639,92665.96478133962,2286.2283550299326
58,0.0013861365934516197,92665.96478133962,2286.2283550299326
59,0.0013890504866803655,92665.96478133962,2286.2283550299326
60,0.0013919705054048154,92665.96478133962,2286.2283550299326
61,0.001394896662501796,92665.96478133962,2286.2283550299326
62,0.001397828970875203,92665.96478133962,2286.2283550299326
63,0.0014007674434560584,92665.96478133962,2286.2283550299326
64,0.0014037120932025673,92665.96478133962,2286.2283550299326
65,0.0014066629331001754,92665.96478133962,2286.2283550299326
66,0.0014096199761616257,92665.96478133962,2286.2283550299326
67,0.001412583235427016,92665.96478133962,2286.2283550299326
68,0.001415552723963857,92665.96478133962,2286.2283550299326
69,0.0014185284548671297,92665.96478133962,2286.2283550299326
70,0.0014215104412593422,92665.96478133962,2286.2283550299326
71,0.001424498696290589,92665.96478133962,2286.2283550299326
72,0.001427493233138608,92665.96478133962,2286.2283550299326
73,0.0014304940650088388,92665.96478133962,2286.2283550299326
74,0.0014335012051344817,92665.96478133962,2286.2283550299326
75,0.0014365146667765548,92665.96478133962,2286.2283550299326
76,0.0014395344632239532,92665.96478133962,2286.2283550299326
77,0.0014425606077935079,92665.96478133962,2286.2283550299326
78,0.0014455931138300435,92665.96478133962,2286.2283550299326
79,0.001448631994706438,92665.96478133962,2286.2283550299326
80,0.0014516772638236818,92665.96478133962,2286.2283550299326
81,0.0014547289346109357,92665.96478133962,2286.2283550299326
82,0.0014577870205255915,92665.96478133962,2286.2283550299326
83,0.0014608515350533304,92665.96478133962,2286.2283550299326
84,0.001463922491708183,92665.96478133962,2286.2283550299326
85,0.0014669999040325882,92665.96478133962,2286.2283550299326
86,0.001470083785597454,92665.96478133962,2286.2283550299326
87,0.0014731741500022162,92665.96478133962,2286.2283550299326
88,0.0014762710108748994,92665.96478133962,2286.2283550299326
89,0.0014793743818721766,92665.96478133962,2286.2283550299326
90,0.0014824842766794286,92665.96478133962,2286.2283550299326
91,0.0014856007090108061,92665.96478133962,2286.2283550299326
92,0.0014887236926092893,92665.96478133962,2286.2283550299326
93,0.0014918532412467476,92665.96478133962,2286.2283550299326
94,0.0014949893687240018,92665.96478133962,2286.2283550299326
95,0.0014981320888708847,92665.96478133962,2286.2283550299326
96,0.0015012814155463009,92665.96478133962,2286.2283550299326
97,0.0015044373626382892,92665.96478133962,2286.2283550299326
98,0.0015075999440640835,92665.96478133962,2286.2283550299326
99,0.0015107691737701737,92665.96478133962,2286.2283550299326
100,0.0015139450657323684,92665.96478133962,2286.2283550299326
101,0.0015171276339558547,63547.24451393093,3185.4807667891796
102,0.0015203168924752615,63547.24451393093,3185.4807667891796
103,0.0015235128553547207,63547.24451393093,3185.4807667891796
104,0.0015267155366879297,63547.24451393093,3185.4807667891796
105,0.0015299249505982128,63547.24451393093,3185.4807667891796
106,0.001533141111238584,63547.24451393093,3185.4807667891796
107,0.0015363640327918095,63547.24451393093,3185.4807667891796
108,0.00153959372947047,63547.24451393093,3185.4807667891796
109,0.0015428302155170237,63547.24451393093,3185.4807667891796
110,0.0015460735052038681,63547.24451393093,3185.4807667891796
111,0.0015493236128334047,63547.24451393093,3185.4807667891796
112,0.0015525805527381,63547.24451393093,3185.4807667891796
113,0.001555844339280551,63547.24451393093,3185.4807667891796
114,0.0015591149868535458,63547.24451393093,3185.4807667891796
115,0.00156239250988013,63547.24451393093,3185.4807667891796
116,0.0015656769228136681,63547.24451393093,3185.4807667891796
117,0.001568968240137908,63547.24451393093,3185.4807667891796
118,0.0015722664763670453,63547.24451393093,3185.4807667891796
119,0.0015755716460457865,63547.24451393093,3185.4807667891796
120,0.0015788837637494139,63547.24451393093,3185.4807667891796
121,0.0015822028440838488,63547.24451393093,3185.4807667891796
122,0.0015855289016857175,63547.24451393093,3185.4807667891796
123,0.0015888619512224146,60855.40116221274,3282.87798697274
124,0.0015922020073921679,60855.40116221274,3282.87798697274
125,0.0015955490849241033,60855.40116221274,3282.87798697274
126,0.0015989031985783103,60855.40116221274,3282.87798697274
127,0.0016022643631459059,60855.40116221274,3282.87798697274
128,0.0016056325934491011,60855.40116221274,3282.87798697274
129,0.0016090079043412655,60855.40116221274,3282.87798697274
130,0.001612390310706993,60855.40116221274,3282.87798697274
131,0.001615779827462167,60855.40116221274,3282.87798697274
132,0.0016191764695540278,60855.40116221274,3282.87798697274
133,0.001622580251961236,60855.40116221274,3282.87798697274
134,0.0016259911896939403,60855.40116221274,3282.87798697274
135,0.0016294092977938437,60855.40116221274,3282.87798697274
136,0.001632834591334269,60855.40116221274,3282.87798697274
137,0.0016362670854202256,60855.40116221274,3282.87798697274
138,0.0016397067951884766,60855.40116221274,3282.87798697274
139,0.0016431537358076046,60855.40116221274,3282.87798697274
140,0.0016466079224780794,60855.40116221274,3282.87798697274
141,0.001650069370432325,60855.40116221274,3282.87798697274
142,0.0016535380949347861,60855.40116221274,3282.87798697274
143,0.001657014111281996,60855.40116221274,3282.87798697274
144,0.001660497434802644,60855.40116221274,3282.87798697274
145,0.0016639880808576426,60855.40116221274,3282.87798697274
146,0.001667486064840196,60855.40116221274,3282.87798697274
147,0.001670991402175867,60855.40116221274,3282.87798697274
148,0.0016745041083226458,60855.40116221274,3282.87798697274
149,0.0016780241987710183,60855.40116221274,3282.87798697274
150,0.001681551689044033,60855.40116221274,3282.87798697274
151,0.0016850865946973713,60855.40116221274,3282.87798697274
152,0.0016886289313194154,60855.40116221274,3282.87798697274
153,0.0016921787145313162,60855.40116221274,3282.87798697274
154,0.0016957359599870632,60855.40116221274,3282.87798697274
155,0.0016993006833735537,60855.40116221274,3282.87798697274
156,0.0017028729004106606,60855.40116221274,3282.87798697274
157,0.0017064526268513035,60855.40116221274,3282.87798697274
158,0.0017100398784815167,60855.40116221274,3282.87798697274
159,0.0017136346711205195,60855.40116221274,3282.87798697274
160,0.0017172370206207865,60855.40116221274,3282.87798697274
161,0.0017208469428681159,60855.40116221274,3282.87798697274
162,0.0017244644537817014,60855.40116221274,3282.87798697274
163,0.0017280895693142007,60855.40116221274,3282.87798697274
164,0.0017317223054518075,60855.40116221274,3282.87798697274
165,0.0017353626782143207,60855.40116221274,3282.87798697274
166,0.0017390107036552155,-3699.0523923082847,-293.64956836685735
167,0.0017426663978617146,-3699.0523923082847,-293.64956836685735
168,0.0017463297769548583,-3699.0523923082847,-293.64956836685735
169,0.0017500008570895762,-3699.0523923082847,-293.64956836685735
170,0.0017536796544547586,-3699.0523923082847,-293.64956836685735
171,0.001757366185273327,-3699.0523923082847,-293.64956836685735
172,0.001761060465802307,-3699.0523923082847,-293.64956836685735
173,0.0017647625123328983,-3699.0523923082847,-293.64956836685735
174,0.0017684723411905481,-3699.0523923082847,-293.64956836685735
175,0.0017721899687350223,-3699.0523923082847,-293.64956836685735
176,0.0017759154113604777,-3699.0523923082847,-293.64956836685735
177,0.0017796486854955345,-9520.587125512156,-1169.3633655153965
178,0.0017833898076033484,-9520.587125512156,-1169.3633655153965
179,0.0017871387941816837,-9520.587125512156,-1169.3633655153965
180,0.0017908956617629858,-9520.587125512156,-1169.3633655153965
181,0.0017946604269144539,-9520.587125512156,-1169.3633655153965
182,0.0017984331062381143,-9520.587125512156,-1169.3633655153965
183,0.0018022137163708938,-9520.587125512156,-1169.3633655153965
184,0.0018060022739846923,-9520.587125512156,-1169.3633655153965
185,0.0018097987957864574,-9520.587125512156,-1169.3633655153965
186,0.0018136032985182572,-9520.587125512156,-1169.3633655153965
187,0.0018174157989573549,-9520.587125512156,-1169.3633655153965
188,0.0018212363139162814,-9520.587125512156,-1169.3633655153965
189,0.0018250648602429113,-9520.587125512156,-1169.3633655153965
190,0.001828901454820536,-9520.587125512156,-1169.3633655153965
191,0.0018327461145679384,-9520.587125512156,-1169.3633655153965
192,0.0018365988564394674,-9520.587125512156,-1169.3633655153965
193,0.0018404596974251131,-9520.587125512156,-1169.3633655153965
194,0.0018443286545505812,-9520.587125512156,-1169.3633655153965
195,0.001848205744877368,-9520.587125512156,-1169.3633655153965
196,0.001852090985502837,-9520.587125512156,-1169.3633655153965
197,0.001855984393560292,-9520.587125512156,-1169.3633655153965
198,0.0018598859862190547,-9520.587125512156,-1169.3633655153965
199,0.0018637957806845393,-9520.587125512156,-1169.3633655153965
200,0.0018677137941983289,-9520.587125512156,-1169.3633655153965
201,0.001871640044038251,-9520.587125512156,-1169.3633655153965
202,0.0018755745475184543,-9520.587125512156,-1169.3633655153965
203,0.0018795173219894846,-9463.934630058897,-1238.7265642468956
204,0.0018834683848383616,-9463.934630058897,-1238.7265642468956
205,0.0018874277534886553,-9463.934630058897,-1238.7265642468956
206,0.0018913954454005631,-9463.934630058897,-1238.7265642468956
207,0.0018953714780709867,-9463.934630058897,-1238.7265642468956
208,0.001899355869033609,-9463.934630058897,-1238.7265642468956
209,0.0019033486358589725,-9463.934630058897,-1238.7265642468956
210,0.0019073497961545544,-9463.934630058897,-1238.7265642468956
211,0.0019113593675648473,-9463.934630058897,-1238.7265642468956
212,0.0019153773677714348,-9463.934630058897,-1238.7265642468956
213,0.0019194038144930703,-9463.934630058897,-1238.7265642468956
214,0.0019234387254857548,-9463.934630058897,-1238.7265642468956
215,0.0019274821185428156,-9463.934630058897,-1238.7265642468956
216,0.0019315340114949848,-9463.934630058897,-1238.7265642468956
217,0.0019355944222104774,-9463.934630058897,-1238.7265642468956
218,0.0019396633685950706,-9463.934630058897,-1238.7265642468956
219,0.0019437408685921823,-9463.934630058897,-1238.7265642468956
220,0.0019478269401829507,-9463.934630058897,-1238.7265642468956
221,0.0019519216013863135,-9463.934630058897,-1238.7265642468956
222,0.001956024870259087,-9463.934630058897,-1238.7265642468956
223,0.0019601367648960457,-9463.934630058897,-1238.7265642468956
224,0.001964257303430004,-9463.934630058897,-1238.7265642468956
225,0.0019683865040318912,-9463.934630058897,-1238.7265642468956
226,0.001972524384910839,-9463.934630058897,-1238.7265642468956
227,0.001976670964314255,-9463.934630058897,-1238.7265642468956
228,0.0019808262605279067,-9463.934630058897,-1238.7265642468956
229,0.001984990291876002,-9463.934630058897,-1238.7265642468956
230,0.0019891630767212677,-9463.934630058897,-1238.7265642468956
231,0.0019933446334650345,-9463.934630058897,-1238.7265642468956
232,0.0019975349805473135,-9463.934630058897,-1238.7265642468956
233,0.002001734136446882,-9463.934630058897,-1238.7265642468956
234,0.0020059421196813604,-9463.934630058897,-1238.7265642468956
235,0.0020101589488072985,-9463.934630058897,-1238.7265642468956
236,0.0020143846424202543,-8523.673374401551,-1156.867980564838
237,0.002018619219154876,-8523.673374401551,-1156.867980564838
238,0.0020228626976849856,-8523.673374401551,-1156.867980564838
239,0.002027115096723661,-8523.673374401551,-1156.867980564838
240,0.0020313764350233183,-8523.673374401551,-1156.867980564838
241,0.0020356467313757927,-8523.673374401551,-1156.867980564838
242,0.0020399260046124255,-8523.673374401551,-1156.867980564838
243,0.0020442142736041423,-8523.673374401551,-1156.867980564838
244,0.00204851155726154,-8523.673374401551,-1156.867980564838
245,0.0020528178745349685,-8523.673374401551,-1156.867980564838
246,0.002057133244414614,-8523.673374401551,-1156.867980564838
247,0.002061457685930584,-8523.673374401551,-1156.867980564838
248,0.0020657912181529904,-8523.673374401551,-1156.867980564838
249,0.002070133860192033,-8523.673374401551,-1156.867980564838
250,0.0020744856311980856,-8523.673374401551,-1156.867980564838
251,0.002078846550361778,-8523.673374401551,-1156.867980564838
