,k,B,Q
0,0.001227184630308513,-2189808.6972601325,-7231.445998738224
1,0.0012297643796647952,-2365881.2174626263,-8953.35165650817
2,0.0012323495520899276,-2365881.2174626263,-8953.35165650817
3,0.0012349401589841161,-2365881.2174626263,-8953.35165650817
4,0.0012375362117715326,-2365881.2174626263,-8953.35165650817
5,0.0012401377219003645,-2365881.2174626263,-8953.35165650817
6,0.001242744700842865,-2365881.2174626263,-8953.35165650817
7,0.001245357160095404,-2365881.2174626263,-8953.35165650817
8,0.001247975111178519,-2365881.2174626263,-8953.35165650817
9,0.0012505985656369653,-2365881.2174626263,-8953.35165650817
10,0.0012532275350397677,-2365881.2174626263,-8953.35165650817
11,0.00125586203098027,-2365881.2174626263,-8953.35165650817
12,0.0012585020650761882,-2365881.2174626263,-8953.35165650817
13,0.0012611476489696606,-2365881.2174626263,-8953.35165650817
14,0.0012637987943272986,-2365881.2174626263,-8953.35165650817
15,0.0012664555128402391,-2365881.2174626263,-8953.35165650817
16,0.0012691178162241962,-2365881.2174626263,-8953.35165650817
17,0.0012717857162195118,-2365881.2174626263,-8953.35165650817
18,0.0012744592245912082,-2365881.2174626263,-8953.35165650817
19,0.0012771383531290398,-2365881.2174626263,-8953.35165650817
20,0.0012798231136475452,-2365881.2174626263,-8953.35165650817
21,0.0012825135179860986,-2365881.2174626263,-8953.35165650817
22,0.0012852095780089632,-2365881.2174626263,-8953.35165650817
23,0.0012879113056053426,-2365881.2174626263,-8953.35165650817
24,0.0012906187126894334,-2365881.2174626263,-8953.35165650817
25,0.0012933318112004783,-2365881.2174626263,-8953.35165650817
26,0.0012960506131028176,-2365881.2174626263,-8953.35165650817
27,0.0012987751303859436,-2365881.2174626263,-8953.35165650817
28,0.0013015053750645516,-2365881.2174626263,-8953.35165650817
29,0.0013042413591785942,-2365881.2174626263,-8953.35165650817
30,0.0013069830947933343,-2365881.2174626263,-8953.35165650817
31,0.0013097305939993975,-2365881.2174626263,-8953.35165650817
32,0.0013124838689128262,-2365881.2174626263,-8953.35165650817
33,0.001315242931675133,-2365881.2174626263,-8953.35165650817
34,0.0013180077944533537,-2365881.2174626263,-8953.35165650817
35,0.0013207784694401013,-2365881.2174626263,-8953.35165650817
36,0.0013235549688536195,-2365881.2174626263,-8953.35165650817
37,0.0013263373049378375,-2365881.2174626263,-8953.35165650817
38,0.0013291254899624226,-2365881.2174626263,-8953.35165650817
39,0.0013319195362228354,-2365881.2174626263,-8953.35165650817
40,0.0013347194560403837,-2365881.2174626263,-8953.35165650817
