,k,B,Q
0,0.001227184630308513,-97657.30736883865,-35614.967209104456
1,0.0012297643796647952,-100718.46007512884,-40728.22330126241
2,0.0012323495520899276,-100718.46007512884,-40728.22330126241
3,0.0012349401589841161,-100718.46007512884,-40728.22330126241
4,0.0012375362117715326,-100718.46007512884,-40728.22330126241
5,0.0012401377219003645,-100718.46007512884,-40728.22330126241
6,0.001242744700842865,-100718.46007512884,-40728.22330126241
7,0.001245357160095404,-100718.46007512884,-40728.22330126241
8,0.001247975111178519,-100718.46007512884,-40728.22330126241
9,0.0012505985656369653,-100718.46007512884,-40728.22330126241
10,0.0012532275350397677,-100718.46007512884,-40728.22330126241
11,0.00125586203098027,-100718.46007512884,-40728.22330126241
12,0.0012585020650761882,-86318.81317586233,-38956.93560541105
13,0.0012611476489696606,-86318.81317586233,-38956.93560541105
14,0.0012637987943272986,-86318.81317586233,-38956.93560541105
15,0.0012664555128402391,-86318.81317586233,-38956.93560541105
16,0.0012691178162241962,-86318.81317586233,-38956.93560541105
17,0.0012717857162195118,-86318.81317586233,-38956.93560541105
18,0.0012744592245912082,-86318.81317586233,-38956.93560541105
19,0.0012771383531290398,-86318.81317586233,-38956.93560541105
20,0.0012798231136475452,-86318.81317586233,-38956.93560541105
21,0.0012825135179860986,-86318.81317586233,-38956.93560541105
22,0.0012852095780089632,-86318.81317586233,-38956.93560541105
23,0.0012879113056053426,-86318.81317586233,-38956.93560541105
24,0.0012906187126894334,-86318.81317586233,-38956.93560541105
25,0.0012933318112004783,-86318.81317586233,-38956.93560541105
26,0.0012960506131028176,-86318.81317586233,-38956.93560541105
27,0.0012987751303859436,-86318.81317586233,-38956.93560541105
28,0.0013015053750645516,-86318.81317586233,-38956.93560541105
29,0.0013042413591785942,-86318.81317586233,-38956.93560541105
30,0.0013069830947933343,-86318.81317586233,-38956.93560541105
31,0.0013097305939993975,-86318.81317586233,-38956.93560541105
32,0.0013124838689128262,-86318.81317586233,-38956.93560541105
33,0.001315242931675133,-86318.81317586233,-38956.93560541105
34,0.0013180077944533537,-86318.81317586233,-38956.93560541105
35,0.0013207784694401013,-86318.81317586233,-38956.93560541105
36,0.0013235549688536195,-86318.81317586233,-38956.93560541105
37,0.0013263373049378375,-86318.81317586233,-38956.93560541105
38,0.0013291254899624226,-86318.81317586233,-38956.93560541105
39,0.0013319195362228354,-86318.81317586233,-38956.93560541105
40,0.0013347194560403837,-86318.81317586233,-38956.93560541105
41,0.0013375252617622763,-86318.81317586233,-38956.93560541105
42,0.0013403369657616784,-86318.81317586233,-38956.93560541105
43,0.0013431545804377656,-86318.81317586233,-38956.93560541105
44,0.0013459781182157782,-86318.81317586233,-38956.93560541105
45,0.0013488075915470772,-86318.81317586233,-38956.93560541105
46,0.0013516430129091978,-86318.81317586233,-38956.93560541105
