,k,B,Q
0,0.001227184630308513,-421308.9434161398,-9114.778598218554
1,0.0012297643796647952,-352669.75881460984,-9455.746552702034
2,0.0012323495520899276,-352669.75881460984,-9455.746552702034
3,0.0012349401589841161,-352669.75881460984,-9455.746552702034
4,0.0012375362117715326,-352669.75881460984,-9455.746552702034
5,0.0012401377219003645,-352669.75881460984,-9455.746552702034
6,0.001242744700842865,-352669.75881460984,-9455.746552702034
7,0.001245357160095404,-352669.75881460984,-9455.746552702034
8,0.001247975111178519,-352669.75881460984,-9455.746552702034
9,0.0012505985656369653,-352669.75881460984,-9455.746552702034
10,0.0012532275350397677,-352669.75881460984,-9455.746552702034
11,0.00125586203098027,-352669.75881460984,-9455.746552702034
12,0.0012585020650761882,-287542.6036003536,-8869.465366670593
13,0.0012611476489696606,-287542.6036003536,-8869.465366670593
14,0.0012637987943272986,-287542.6036003536,-8869.465366670593
15,0.0012664555128402391,-287542.6036003536,-8869.465366670593
16,0.0012691178162241962,-287542.6036003536,-8869.465366670593
17,0.0012717857162195118,-287542.6036003536,-8869.465366670593
18,0.0012744592245912082,-287542.6036003536,-8869.465366670593
19,0.0012771383531290398,-287542.6036003536,-8869.465366670593
20,0.0012798231136475452,-287542.6036003536,-8869.465366670593
21,0.0012825135179860986,-287542.6036003536,-8869.465366670593
22,0.0012852095780089632,-287542.6036003536,-8869.465366670593
23,0.0012879113056053426,-287542.6036003536,-8869.465366670593
24,0.0012906187126894334,-287542.6036003536,-8869.465366670593
25,0.0012933318112004783,-287542.6036003536,-8869.465366670593
26,0.0012960506131028176,-287542.6036003536,-8869.465366670593
27,0.0012987751303859436,-287542.6036003536,-8869.465366670593
28,0.0013015053750645516,-287542.6036003536,-8869.465366670593
29,0.0013042413591785942,-287542.6036003536,-8869.465366670593
30,0.0013069830947933343,-287542.6036003536,-8869.465366670593
31,0.0013097305939993975,-287542.6036003536,-8869.465366670593
32,0.0013124838689128262,-287542.6036003536,-8869.465366670593
33,0.001315242931675133,-287542.6036003536,-8869.465366670593
34,0.0013180077944533537,-287542.6036003536,-8869.465366670593
35,0.0013207784694401013,-287542.6036003536,-8869.465366670593
36,0.0013235549688536195,-287542.6036003536,-8869.465366670593
37,0.0013263373049378375,-287542.6036003536,-8869.465366670593
38,0.0013291254899624226,-287542.6036003536,-8869.465366670593
39,0.0013319195362228354,-287542.6036003536,-8869.465366670593
40,0.0013347194560403837,-287542.6036003536,-8869.465366670593
41,0.0013375252617622763,-287542.6036003536,-8869.465366670593
42,0.0013403369657616784,-287542.6036003536,-8869.465366670593
43,0.0013431545804377656,-287542.6036003536,-8869.465366670593
44,0.0013459781182157782,-287542.6036003536,-8869.465366670593
45,0.0013488075915470772,-287542.6036003536,-8869.465366670593
46,0.0013516430129091978,-287542.6036003536,-8869.465366670593
47,0.0013544843948059056,-287542.6036003536,-8869.465366670593
48,0.001357331749767251,-287542.6036003536,-8869.465366670593
49,0.0013601850903496246,-287542.6036003536,-8869.465366670593
50,0.0013630444291358125,-287542.6036003536,-8869.465366670593
51,0.0013659097787350526,-287542.6036003536,-8869.465366670593
52,0.0013687811517830888,-287542.6036003536,-8869.465366670593
53,0.001371658560942228,-287542.6036003536,-8869.465366670593
54,0.0013745420189013949,-287542.6036003536,-8869.465366670593
55,0.001377431538376189,-287542.6036003536,-8869.465366670593
56,0.00138032713210894,-287542.6036003536,-8869.465366670593
57,0.0013832288128687639,-287542.6036003536,-8869.465366670593
58,0.0013861365934516197,-287542.6036003536,-8869.465366670593
59,0.0013890504866803655,-287542.6036003536,-8869.465366670593
60,0.0013919705054048154,-287542.6036003536,-8869.465366670593
61,0.001394896662501796,-287542.6036003536,-8869.465366670593
62,0.001397828970875203,-287542.6036003536,-8869.465366670593
63,0.0014007674434560584,-287542.6036003536,-8869.465366670593
64,0.0014037120932025673,-287542.6036003536,-8869.465366670593
65,0.0014066629331001754,-287542.6036003536,-8869.465366670593
66,0.0014096199761616257,-287542.6036003536,-8869.465366670593
67,0.001412583235427016,-287542.6036003536,-8869.465366670593
68,0.001415552723963857,-287542.6036003536,-8869.465366670593
69,0.0014185284548671297,-287542.6036003536,-8869.465366670593
70,0.0014215104412593422,-287542.6036003536,-8869.465366670593
71,0.001424498696290589,-287542.6036003536,-8869.465366670593
72,0.001427493233138608,-287542.6036003536,-8869.465366670593
73,0.0014304940650088388,-287542.6036003536,-8869.465366670593
74,0.0014335012051344817,-287542.6036003536,-8869.465366670593
75,0.0014365146667765548,-287542.6036003536,-8869.465366670593
76,0.0014395344632239532,-287542.6036003536,-8869.465366670593
77,0.0014425606077935079,-287542.6036003536,-8869.465366670593
78,0.0014455931138300435,-287542.6036003536,-8869.465366670593
79,0.001448631994706438,-287542.6036003536,-8869.465366670593
80,0.0014516772638236818,-287542.6036003536,-8869.465366670593
81,0.0014547289346109357,-287542.6036003536,-8869.465366670593
82,0.0014577870205255915,-287542.6036003536,-8869.465366670593
83,0.0014608515350533304,-287542.6036003536,-8869.465366670593
84,0.001463922491708183,-287542.6036003536,-8869.465366670593
85,0.0014669999040325882,-287542.6036003536,-8869.465366670593
86,0.001470083785597454,-287542.6036003536,-8869.465366670593
87,0.0014731741500022162,-287542.6036003536,-8869.465366670593
88,0.0014762710108748994,-287542.6036003536,-8869.465366670593
89,0.0014793743818721766,-287542.6036003536,-8869.465366670593
90,0.0014824842766794286,-287542.6036003536,-8869.465366670593
91,0.0014856007090108061,-287542.6036003536,-8869.465366670593
92,0.0014887236926092893,-287542.6036003536,-8869.465366670593
93,0.0014918532412467476,-287542.6036003536,-8869.465366670593
94,0.0014949893687240018,-287542.6036003536,-8869.465366670593
95,0.0014981320888708847,-287542.6036003536,-8869.465366670593
96,0.0015012814155463009,-287542.6036003536,-8869.465366670593
97,0.0015044373626382892,-287542.6036003536,-8869.465366670593
98,0.0015075999440640835,-287542.6036003536,-8869.465366670593
99,0.0015107691737701737,-287542.6036003536,-8869.465366670593
100,0.0015139450657323684,-287542.6036003536,-8869.465366670593
101,0.0015171276339558547,-110440.24773889975,-6255.4590950608235
102,0.0015203168924752615,-110440.24773889975,-6255.4590950608235
103,0.0015235128553547207,-110440.24773889975,-6255.4590950608235
104,0.0015267155366879297,-110440.24773889975,-6255.4590950608235
105,0.0015299249505982128,-110440.24773889975,-6255.4590950608235
106,0.001533141111238584,-110440.24773889975,-6255.4590950608235
107,0.0015363640327918095,-110440.24773889975,-6255.4590950608235
108,0.00153959372947047,-110440.24773889975,-6255.4590950608235
109,0.0015428302155170237,-110440.24773889975,-6255.4590950608235
110,0.0015460735052038681,-110440.24773889975,-6255.4590950608235
111,0.0015493236128334047,-110440.24773889975,-6255.4590950608235
112,0.0015525805527381,-110440.24773889975,-6255.4590950608235
113,0.001555844339280551,-110440.24773889975,-6255.4590950608235
114,0.0015591149868535458,-110440.24773889975,-6255.4590950608235
115,0.00156239250988013,-110440.24773889975,-6255.4590950608235
116,0.0015656769228136681,-110440.24773889975,-6255.4590950608235
117,0.001568968240137908,-110440.24773889975,-6255.4590950608235
118,0.0015722664763670453,-110440.24773889975,-6255.4590950608235
119,0.0015755716460457865,-110440.24773889975,-6255.4590950608235
120,0.0015788837637494139,-110440.24773889975,-6255.4590950608235
121,0.0015822028440838488,-110440.24773889975,-6255.4590950608235
122,0.0015855289016857175,-110440.24773889975,-6255.4590950608235
123,0.0015888619512224146,-102281.58104128604,-6238.780479876812
124,0.0015922020073921679,-102281.58104128604,-6238.780479876812
125,0.0015955490849241033,-102281.58104128604,-6238.780479876812
126,0.0015989031985783103,-102281.58104128604,-6238.780479876812
127,0.0016022643631459059,-102281.58104128604,-6238.780479876812
128,0.0016056325934491011,-102281.58104128604,-6238.780479876812
129,0.0016090079043412655,-102281.58104128604,-6238.780479876812
130,0.001612390310706993,-102281.58104128604,-6238.780479876812
131,0.001615779827462167,-102281.58104128604,-6238.780479876812
132,0.0016191764695540278,-102281.58104128604,-6238.780479876812
133,0.001622580251961236,-102281.58104128604,-6238.780479876812
134,0.0016259911896939403,-102281.58104128604,-6238.780479876812
135,0.0016294092977938437,-102281.58104128604,-6238.780479876812
136,0.001632834591334269,-102281.58104128604,-6238.780479876812
137,0.0016362670854202256,-102281.58104128604,-6238.780479876812
